1, 11, 0.8913187384605408, 1.0, 0.0, 84.0
1, 31, 0.416201114654541, 1.0, 0.0, 20.0
1, 19, 0.8584534525871277, 1.0, 0.0, 45.0
1, 41, 0.6656346917152405, 1.0, 0.0, 91.0
1, 22, 0.8368580341339111, 1.0, 0.0, 35.0
1, 33, 0.9025641083717346, 1.0, 0.0, 69.0
1, 47, 0.38414260745048523, 1.0, 0.0, 100.0
1, 49, 0.9520202279090881, 1.0, 0.0, 48.0
1, 57, 0.8797385692596436, 1.0, 0.0, 10.0
1, 15, 0.30180805921554565, 1.0, 0.0, 29.0
1, 37, 0.7356321811676025, 1.0, 0.0, 87.0
1, 21, 0.5019785165786743, 1.0, 0.0, 71.0
1, 13, 0.44120603799819946, 1.0, 0.0, 46.0
1, 34, 0.9077526926994324, 1.0, 0.0, 26.0
1, 29, 0.7909024357795715, 1.0, 0.0, 97.0
1, 53, 0.433062881231308, 1.0, 0.0, 32.0
1, 44, 0.2590448558330536, 1.0, 0.0, 17.0
1, 35, 0.8065522909164429, 1.0, 0.0, 48.0
1, 52, 0.7457489967346191, 1.0, 0.0, 33.0
1, 28, 0.6814064979553223, 1.0, 0.0, 91.0
1, 46, 0.3342776298522949, 1.0, 0.0, 31.0
1, 48, 0.7355679869651794, 1.0, 0.0, 92.0
1, 12, 0.5298429131507874, 1.0, 0.0, 30.0
1, 58, 0.6079812049865723, 1.0, 0.0, 54.0
1, 17, 0.9088581800460815, 1.0, 0.0, 94.0
1, 9, 0.8149546980857849, 1.0, 0.0, 19.0
1, 32, 0.729106605052948, 1.0, 0.0, 81.0
1, 8, 0.33898305892944336, 1.0, 0.0, 50.0
1, 51, 0.24656356871128082, 1.0, 0.0, 27.0
1, 7, 0.628400444984436, 1.0, 0.0, 28.0
1, 2, 0.49035370349884033, 1.0, 0.0, 25.0
1, 10, 0.8295819759368896, 1.0, 0.0, 53.0
1, 14, 0.3968749940395355, 1.0, 0.0, 61.0
1, 20, 0.7363704442977905, 1.0, 0.0, 10.0
1, 24, 0.9336099624633789, 1.0, 0.0, 88.0
1, 40, 0.875545859336853, 1.0, 0.0, 27.0
1, 43, 0.9468085169792175, 1.0, 0.0, 56.0
1, 25, 0.5976821184158325, 1.0, 0.0, 95.0
1, 5, 0.5641466379165649, 1.0, 0.0, 69.0
1, 18, 0.7781124711036682, 1.0, 0.0, 69.0
1, 42, 0.7284623980522156, 1.0, 0.0, 91.0
1, 27, 0.801369845867157, 1.0, 0.0, 49.0
1, 30, 0.8004326820373535, 1.0, 0.0, 96.0
1, 45, 0.7907692193984985, 1.0, 0.0, 69.0
1, 38, 0.7901606559753418, 1.0, 0.0, 28.0
1, 39, 0.5352423191070557, 1.0, 0.0, 28.0
1, 26, 0.8684210777282715, 1.0, 0.0, 72.0
1, 0, 0.9370629191398621, 1.0, 0.0, 90.0
1, 55, 0.7904191613197327, 1.0, 0.0, 78.0
1, 23, 0.9610686898231506, 1.0, 0.0, 58.0
1, 4, 0.806102991104126, 1.0, 0.0, 17.0
1, 50, 0.875545859336853, 1.0, 0.0, 86.0
1, 59, 0.4115523397922516, 1.0, 0.0, 89.0
1, 54, 0.6376811861991882, 1.0, 0.0, 10.0
1, 16, 0.887417197227478, 1.0, 0.0, 99.0
1, 56, 0.9302935004234314, 1.0, 0.0, 10.0
1, 3, 0.13445378839969635, 1.0, 0.0, 100.0
1, 1, 0.9508305788040161, 1.0, 0.0, 92.0
1, 36, 0.9280235767364502, 1.0, 0.0, 96.0
1, 6, 0.6487500071525574, 1.0, 0.0, 82.0
2, 35, 0.8783151507377625, 1.0, 0.0, 25.0
2, 4, 0.8925619721412659, 1.0, 0.0, 39.0
2, 37, 0.7369093298912048, 1.0, 0.0, 87.0
2, 46, 0.9079319834709167, 1.0, 0.0, 46.0
2, 42, 0.8080697655677795, 1.0, 0.0, 37.0
2, 7, 0.7611533999443054, 1.0, 0.0, 45.0
2, 29, 0.9772560596466064, 1.0, 0.0, 58.0
2, 25, 0.5976821184158325, 1.0, 0.0, 19.0
2, 31, 0.8999068737030029, 1.0, 0.0, 11.0
2, 34, 0.9087340235710144, 1.0, 0.0, 38.0
2, 20, 0.7363704442977905, 1.0, 0.0, 24.0
2, 14, 0.940625011920929, 1.0, 0.0, 92.0
2, 30, 0.8004326820373535, 1.0, 0.0, 53.0
2, 59, 0.6907340288162231, 1.0, 0.0, 83.0
2, 55, 0.7904191613197327, 1.0, 0.0, 11.0
2, 36, 0.9280235767364502, 1.0, 0.0, 30.0
2, 18, 0.7766064405441284, 1.0, 0.0, 22.0
2, 50, 0.836244523525238, 1.0, 0.0, 65.0
2, 0, 0.9493007063865662, 1.0, 0.0, 66.0
2, 5, 0.5641466379165649, 1.0, 0.0, 37.0
2, 23, 0.9610686898231506, 1.0, 0.0, 96.0
2, 21, 0.6947427988052368, 1.0, 0.0, 25.0
2, 45, 0.7923076748847961, 1.0, 0.0, 38.0
2, 48, 0.7355679869651794, 1.0, 0.0, 42.0
2, 1, 0.9514949917793274, 1.0, 0.0, 61.0
2, 40, 0.8253275156021118, 1.0, 0.0, 87.0
2, 27, 0.8020548224449158, 1.0, 0.0, 27.0
2, 16, 0.9478476643562317, 1.0, 0.0, 79.0
2, 47, 0.7006760835647583, 1.0, 0.0, 99.0
2, 24, 0.9336099624633789, 1.0, 0.0, 11.0
2, 17, 0.9088581800460815, 1.0, 0.0, 96.0
2, 57, 0.8823529481887817, 1.0, 0.0, 80.0
2, 11, 0.8913187384605408, 1.0, 0.0, 99.0
2, 52, 0.8194332122802734, 1.0, 0.0, 81.0
2, 10, 0.8295819759368896, 1.0, 0.0, 97.0
2, 13, 0.929648220539093, 1.0, 0.0, 61.0
2, 38, 0.8122490048408508, 1.0, 0.0, 18.0
2, 19, 0.8997378945350647, 1.0, 0.0, 83.0
2, 54, 0.7463768124580383, 1.0, 0.0, 10.0
2, 51, 0.6932989954948425, 1.0, 0.0, 24.0
2, 2, 0.49196141958236694, 1.0, 0.0, 28.0
2, 56, 0.9528301954269409, 1.0, 0.0, 41.0
2, 58, 0.8350939154624939, 1.0, 0.0, 34.0
2, 12, 0.537172794342041, 1.0, 0.0, 14.0
2, 41, 0.6718266010284424, 1.0, 0.0, 24.0
